CustomerID,recency,frequency,monetary,cluster,segment
13052,212,7,3168.53,1,Loyal Customers
13053,621,1,127.65,0,At Risk
13055,78,4,2321.11,1,Loyal Customers
13056,551,1,209.48,0,At Risk
13057,530,3,722.09,0,At Risk
13058,24,3,271.40000000000003,2,Potential Customers
13059,249,10,2303.17,1,Loyal Customers
13060,253,1,307.53,0,At Risk
13061,72,1,248.61,0,At Risk
13062,191,1,346.98,0,At Risk
13063,480,1,188.4,0,At Risk
13064,12,6,1680.74,2,Potential Customers
13065,373,5,1260.91,1,Loyal Customers
13066,24,2,470.8,2,Potential Customers
13067,82,3,508.51,2,Potential Customers
13068,10,2,344.0,2,Potential Customers
13069,0,38,9683.13,3,Champions
13070,192,4,751.7,1,Loyal Customers
13071,612,1,129.22,0,At Risk
13072,266,1,177.15,0,At Risk
13073,411,2,418.08,0,At Risk
13074,511,4,1378.74,1,Loyal Customers
13075,129,1,919.61,0,At Risk
13076,457,1,135.4,0,At Risk
13077,1,11,3064.67,3,Champions
13078,3,57,29532.45,3,Champions
13079,4,6,419.18,2,Potential Customers
13080,179,4,280.73,0,At Risk
13081,11,28,59205.15,3,Champions
13082,126,21,7335.75,3,Champions
13083,4,3,395.43,2,Potential Customers
13084,491,1,122.39999999999999,0,At Risk
13085,157,8,2433.28,1,Loyal Customers
13086,382,1,439.33000000000004,0,At Risk
13087,726,1,313.64,0,At Risk
13088,417,1,236.11,0,At Risk
13089,2,203,116737.86,3,Champions
13090,8,24,14103.09,3,Champions
13091,28,3,2321.82,2,Potential Customers
13092,70,12,2140.28,1,Loyal Customers
13093,275,55,54943.65,3,Champions
13094,21,13,2433.1200000000003,3,Champions
13095,70,1,74.39999999999999,0,At Risk
13096,394,1,419.70000000000005,0,At Risk
13097,32,28,13389.22,3,Champions
13098,1,28,28882.44,3,Champions
13099,99,1,207.35999999999999,0,At Risk
13101,234,4,695.4,1,Loyal Customers
13102,1,37,11696.92,3,Champions
13103,39,3,709.64,2,Potential Customers
13104,3,9,1709.1,3,Champions
13105,436,1,72.0,0,At Risk
13106,133,2,603.46,0,At Risk
13107,44,9,5253.07,3,Champions
13108,372,2,1098.52,1,Loyal Customers
13109,59,3,1134.03,2,Potential Customers
13110,31,12,2957.4700000000003,3,Champions
13111,718,1,321.88000000000005,0,At Risk
13112,541,1,20.6,0,At Risk
13113,0,37,18625.73,3,Champions
13114,730,1,234.38,0,At Risk
13115,11,10,5494.7,3,Champions
13116,138,1,501.14,0,At Risk
13117,21,18,2643.81,3,Champions
13118,19,9,2415.41,3,Champions
13119,668,1,134.9,0,At Risk
13120,238,1,30.599999999999998,0,At Risk
13121,269,1,283.73,0,At Risk
13122,94,2,922.39,1,Loyal Customers
13123,472,2,506.75,0,At Risk
13124,89,4,4782.45,1,Loyal Customers
13125,523,1,158.57,0,At Risk
13126,4,13,3998.25,3,Champions
13127,77,1,259.17,0,At Risk
13128,631,1,263.5,0,At Risk
13129,452,2,233.25,0,At Risk
13130,94,1,64.0,0,At Risk
13131,23,7,3313.77,3,Champions
13132,261,1,77.3,0,At Risk
13133,273,3,200.45000000000002,0,At Risk
13134,85,6,2475.23,1,Loyal Customers
13135,196,2,3371.45,1,Loyal Customers
13136,56,13,6274.56,3,Champions
13137,10,16,7712.7,3,Champions
13138,22,7,1467.24,2,Potential Customers
13139,16,8,8202.98,3,Champions
13140,108,5,1215.68,1,Loyal Customers
13141,84,17,7668.58,3,Champions
13142,19,1,307.09,2,Potential Customers
13143,584,1,405.1,0,At Risk
13144,332,2,135.35,0,At Risk
13145,39,7,1423.52,1,Loyal Customers
13146,26,1,228.91,2,Potential Customers
13147,10,4,712.8000000000001,2,Potential Customers
13148,29,26,8621.81,3,Champions
13149,14,4,1676.06,2,Potential Customers
13150,484,3,449.96999999999997,0,At Risk
13151,295,3,2580.7400000000002,1,Loyal Customers
13152,417,7,2146.38,1,Loyal Customers
13153,5,1,486.22,2,Potential Customers
13154,399,3,1624.84,1,Loyal Customers
13155,33,6,1750.18,1,Loyal Customers
13156,385,3,1586.54,1,Loyal Customers
13157,49,9,5687.36,3,Champions
13158,94,5,1508.18,1,Loyal Customers
13159,8,4,1437.85,2,Potential Customers
13160,22,1,91.8,2,Potential Customers
13161,313,2,478.88,0,At Risk
13162,122,16,9275.49,3,Champions
13163,610,1,17.65,0,At Risk
13164,569,2,372.2,0,At Risk
13165,46,3,1451.16,2,Potential Customers
13166,283,2,884.18,0,At Risk
13167,18,5,1125.15,2,Potential Customers
13168,36,5,1875.31,1,Loyal Customers
13169,63,3,840.08,2,Potential Customers
13170,26,1,116.00999999999999,2,Potential Customers
13171,21,3,468.41,2,Potential Customers
13172,400,1,69.6,0,At Risk
13173,4,11,2639.35,3,Champions
13174,16,12,9494.84,3,Champions
13175,582,2,831.45,0,At Risk
13176,46,1,492.84,2,Potential Customers
13177,64,2,512.2,2,Potential Customers
13178,26,21,14059.19,3,Champions
13179,618,1,572.3100000000001,0,At Risk
13180,607,1,86.10000000000001,0,At Risk
13181,381,1,359.69,0,At Risk
13182,45,1,121.18,0,At Risk
13183,7,15,7036.18,3,Champions
13184,14,10,1701.29,3,Champions
13185,267,1,71.4,0,At Risk
13186,39,3,1575.89,2,Potential Customers
13187,337,4,367.01,0,At Risk
13188,11,1,114.60000000000001,2,Potential Customers
13189,18,2,260.68,2,Potential Customers
13190,544,3,570.66,0,At Risk
13191,658,1,164.69,0,At Risk
13192,95,6,2558.58,1,Loyal Customers
13193,61,1,117.88,0,At Risk
13194,135,2,472.78,0,At Risk
13195,414,1,172.38,0,At Risk
13196,11,7,3068.84,3,Champions
13197,609,1,373.01000000000005,0,At Risk
13198,10,8,4974.2300000000005,3,Champions
13199,3,67,16432.89,3,Champions
13200,19,4,870.09,2,Potential Customers
13201,502,4,1240.6100000000001,1,Loyal Customers
13202,394,7,1580.3,1,Loyal Customers
13203,9,10,2648.25,3,Champions
13204,731,1,966.6600000000001,0,At Risk
13205,443,1,2803.2,1,Loyal Customers
13206,400,13,8377.32,1,Loyal Customers
13207,15,4,535.86,2,Potential Customers
13208,58,9,1988.5,1,Loyal Customers
13209,30,13,8509.51,3,Champions
13210,93,1,353.48,0,At Risk
13211,10,10,2729.32,3,Champions
13212,19,3,788.08,2,Potential Customers
13213,56,11,3851.52,3,Champions
13214,417,7,3264.23,1,Loyal Customers
13215,402,1,81.6,0,At Risk
13216,267,1,333.74,0,At Risk
13217,122,4,666.48,1,Loyal Customers
13218,127,1,62.63999999999999,0,At Risk
13219,618,1,76.23,0,At Risk
13220,78,5,1336.0900000000001,1,Loyal Customers
13221,240,2,847.41,0,At Risk
13222,577,1,88.5,0,At Risk
13223,200,6,969.1200000000001,1,Loyal Customers
13224,60,2,2155.95,1,Loyal Customers
13225,3,16,16260.07,3,Champions
13226,273,2,312.46,0,At Risk
13227,201,1,257.7,0,At Risk
13228,81,1,358.0,0,At Risk
13229,225,1,160.95,0,At Risk
13230,4,30,6360.78,3,Champions
13232,12,7,1357.6,2,Potential Customers
13233,74,4,1176.46,1,Loyal Customers
13234,672,2,356.95,0,At Risk
13235,212,1,1031.07,0,At Risk
13236,24,2,744.85,2,Potential Customers
13237,387,1,643.0,0,At Risk
13238,17,6,1006.63,2,Potential Customers
13239,261,5,1594.69,1,Loyal Customers
13240,96,8,1738.52,1,Loyal Customers
13241,411,1,115.58,0,At Risk
13242,112,7,699.4,1,Loyal Customers
13243,203,5,1278.04,1,Loyal Customers
13244,92,1,121.74000000000001,0,At Risk
13245,50,2,989.22,2,Potential Customers
13246,18,11,3387.43,3,Champions
13247,17,4,501.12,2,Potential Customers
13248,124,2,465.68,0,At Risk
13249,92,9,1608.93,1,Loyal Customers
13250,460,2,256.04,0,At Risk
13251,402,1,252.68,0,At Risk
13252,394,2,399.3,0,At Risk
13253,156,4,2951.11,1,Loyal Customers
13254,376,1,51.410000000000004,0,At Risk
13255,9,3,904.46,2,Potential Customers
13257,436,1,149.75,0,At Risk
13258,11,5,1035.18,2,Potential Customers
13259,61,9,1433.38,1,Loyal Customers
13260,61,1,557.62,2,Potential Customers
13261,268,2,944.1,0,At Risk
13262,263,3,573.45,0,At Risk
13263,1,39,8704.69,3,Champions
13264,442,1,722.5600000000001,0,At Risk
13265,53,5,2107.66,1,Loyal Customers
13266,11,19,6135.04,3,Champions
13267,2,36,9758.26,3,Champions
13268,17,11,3214.69,3,Champions
13269,1,28,8891.7,3,Champions
13270,366,1,1180.0,0,At Risk
13271,37,1,217.38,2,Potential Customers
13272,31,2,276.56,2,Potential Customers
13273,113,1,138.98,0,At Risk
13274,409,1,360.85,0,At Risk
13275,383,2,241.66,0,At Risk
13276,63,5,1939.26,1,Loyal Customers
13277,15,7,523.3,2,Potential Customers
13278,40,4,1435.85,2,Potential Customers
13279,78,1,137.75,0,At Risk
13280,122,7,2322.63,1,Loyal Customers
13281,439,1,350.85,0,At Risk
13282,18,4,1313.19,2,Potential Customers
13283,59,4,373.36,2,Potential Customers
13284,330,1,201.19,0,At Risk
13285,23,6,3364.59,3,Champions
13286,600,1,734.91,0,At Risk
13287,603,3,781.59,0,At Risk
13288,443,5,927.61,1,Loyal Customers
13289,723,1,307.95,0,At Risk
13290,438,1,208.63,0,At Risk
13291,155,11,3320.84,1,Loyal Customers
13292,38,5,994.51,2,Potential Customers
13293,392,6,1192.94,1,Loyal Customers
13294,189,3,1689.53,1,Loyal Customers
13295,359,4,1101.97,1,Loyal Customers
13296,137,6,792.51,1,Loyal Customers
13297,7,7,4368.62,3,Champions
13298,1,1,360.0,2,Potential Customers
13299,268,3,1218.7,1,Loyal Customers
13300,169,3,1285.51,1,Loyal Customers
13301,103,4,618.09,1,Loyal Customers
13302,155,2,159.2,0,At Risk
13303,400,1,61.72,0,At Risk
13304,351,4,1217.99,1,Loyal Customers
13305,4,16,3754.71,3,Champions
13306,430,1,53.65,0,At Risk
13307,120,3,273.34,0,At Risk
13308,22,4,1670.3700000000001,2,Potential Customers
13309,7,6,1706.3700000000001,2,Potential Customers
13310,28,5,1541.2,2,Potential Customers
13311,4,2,598.57,2,Potential Customers
13312,451,1,124.75,0,At Risk
13313,22,12,3445.32,3,Champions
13314,1,3,775.94,2,Potential Customers
13315,689,1,310.26,0,At Risk
13316,37,10,13191.57,3,Champions
13317,66,19,6486.091,3,Champions
13318,1,3,640.76,2,Potential Customers
13319,5,58,22082.5,3,Champions
13320,78,6,2228.1,1,Loyal Customers
13321,72,2,567.36,2,Potential Customers
13322,17,1,199.48000000000002,2,Potential Customers
13323,3,5,787.85,2,Potential Customers
13324,36,18,10513.47,3,Champions
13325,81,1,675.3,0,At Risk
13326,432,1,281.76,0,At Risk
13327,38,20,9879.48,3,Champions
13328,316,1,1308.48,0,At Risk
13329,31,8,5112.97,3,Champions
13330,92,6,2806.18,1,Loyal Customers
13331,401,1,262.4,0,At Risk
13332,14,1,350.9,2,Potential Customers
13333,411,3,1015.74,1,Loyal Customers
13334,82,5,6263.75,1,Loyal Customers
13336,77,1,795.12,2,Potential Customers
13337,546,1,1575.26,0,At Risk
13338,157,4,2445.62,1,Loyal Customers
13339,200,1,860.12,0,At Risk
13340,45,12,22100.56,3,Champions
13341,260,1,775.85,0,At Risk
13343,177,1,353.43,0,At Risk
13344,67,3,2543.72,1,Loyal Customers
13345,287,1,389.5,0,At Risk
13346,462,6,299.4,0,At Risk
13347,70,1,341.36,0,At Risk
13348,64,1,233.76,0,At Risk
13349,10,1,247.32,2,Potential Customers
13350,16,2,979.12,2,Potential Customers
13351,66,1,373.94,0,At Risk
13352,60,1,397.97999999999996,2,Potential Customers
13354,71,1,743.53,2,Potential Customers
13355,122,1,674.7,0,At Risk
13356,80,1,768.24,2,Potential Customers
13357,257,5,3838.36,1,Loyal Customers
13358,268,1,439.03,0,At Risk
13359,63,2,1043.31,2,Potential Customers
13360,431,4,1553.65,1,Loyal Customers
13361,472,2,1450.5,1,Loyal Customers
13362,9,7,5394.07,3,Champions
13363,17,3,1723.86,2,Potential Customers
13364,71,1,134.95999999999998,0,At Risk
13365,33,2,2225.37,2,Potential Customers
13366,50,1,56.160000000000004,0,At Risk
13367,431,1,510.20000000000005,0,At Risk
13368,256,4,1121.5,1,Loyal Customers
13369,365,1,616.5600000000001,0,At Risk
13370,371,1,1509.74,0,At Risk
13371,505,2,2297.66,1,Loyal Customers
13372,89,1,378.64,0,At Risk
13373,60,6,7587.1900000000005,1,Loyal Customers
13374,414,2,422.8,0,At Risk
13375,88,2,1792.23,1,Loyal Customers
13376,99,3,1019.76,1,Loyal Customers
13377,396,2,1552.88,1,Loyal Customers
13379,26,3,572.56,2,Potential Customers
13380,432,1,62.4,0,At Risk
13381,31,12,8224.37,3,Champions
13382,280,5,1387.58,1,Loyal Customers
13383,543,1,305.28000000000003,0,At Risk
13384,30,11,6680.83,3,Champions
13385,329,1,534.57,0,At Risk
13386,414,2,835.46,0,At Risk
13387,417,1,189.44,0,At Risk
13388,131,3,1185.65,1,Loyal Customers
13389,11,3,797.96,2,Potential Customers
13390,74,1,544.08,0,At Risk
13391,203,1,59.8,0,At Risk
13392,677,1,91.14,0,At Risk
13393,583,4,1131.45,1,Loyal Customers
13394,1,19,6621.7,3,Champions
13395,185,3,1180.23,1,Loyal Customers
13396,29,2,1360.99,2,Potential Customers
13397,72,10,3191.87,1,Loyal Customers
13398,192,2,670.34,0,At Risk
13399,464,3,275.4,0,At Risk
13400,582,1,310.83,0,At Risk
13402,127,4,1535.13,1,Loyal Customers
13403,17,3,229.5,2,Potential Customers
13404,1,2,252.49,2,Potential Customers
13405,74,6,1213.811,1,Loyal Customers
13406,427,2,568.92,0,At Risk
13407,578,3,2244.7,1,Loyal Customers
13408,1,106,51733.462,3,Champions
13410,24,9,2201.96,3,Champions
13411,107,1,213.55,0,At Risk
13412,620,1,487.34999999999997,0,At Risk
13413,639,6,429.44,1,Loyal Customers
13414,133,6,2494.14,1,Loyal Customers
13415,472,4,800.67,1,Loyal Customers
13416,43,3,940.8000000000001,2,Potential Customers
13417,4,6,1669.49,2,Potential Customers
13418,11,31,12233.6,3,Champions
13419,63,1,221.06,0,At Risk
13420,149,2,159.85,0,At Risk
13421,40,8,4103.12,3,Champions
13422,64,1,2626.3,2,Potential Customers
13423,428,1,217.03,0,At Risk
13424,449,1,572.77,0,At Risk
13425,108,5,3403.63,1,Loyal Customers
13426,0,22,8167.38,3,Champions
13427,19,6,1006.53,2,Potential Customers
13428,10,3,499.98,2,Potential Customers
13429,10,4,1006.8,2,Potential Customers
13430,18,2,679.45,2,Potential Customers
13431,67,8,3316.24,1,Loyal Customers
13432,571,2,439.1,0,At Risk
13433,501,4,658.3199999999999,1,Loyal Customers
13434,74,5,1666.8600000000001,1,Loyal Customers
13435,5,9,4475.2300000000005,3,Champions
13436,1,1,196.89,2,Potential Customers
13437,14,7,3408.06,3,Champions
13438,547,1,46.5,0,At Risk
13439,255,3,986.61,1,Loyal Customers
13440,423,7,1295.25,1,Loyal Customers
13441,91,2,720.9,2,Potential Customers
13442,667,3,419.87,0,At Risk
13443,448,6,1280.16,1,Loyal Customers
13444,374,2,631.6800000000001,0,At Risk
13445,626,1,241.89999999999998,0,At Risk
13446,430,11,3881.89,1,Loyal Customers
13447,23,3,1129.14,2,Potential Customers
13448,16,13,9240.87,3,Champions
13449,23,1,291.88,2,Potential Customers
13450,26,13,4120.04,3,Champions
13451,26,11,7190.92,3,Champions
13452,259,3,729.8,1,Loyal Customers
13453,165,3,781.6899999999999,1,Loyal Customers
13454,641,1,219.87,0,At Risk
13455,24,6,2905.93,1,Loyal Customers
13456,17,6,1766.72,2,Potential Customers
13457,688,2,148.22,0,At Risk
13458,7,16,11959.27,3,Champions
13459,624,2,1160.4099999999999,0,At Risk
13460,29,2,183.44,2,Potential Customers
13461,38,6,4160.0,1,Loyal Customers
13462,252,5,1153.85,1,Loyal Customers
13464,58,6,3097.64,1,Loyal Customers
13465,446,2,931.12,0,At Risk
13466,184,5,1013.35,1,Loyal Customers
13467,10,2,1083.71,2,Potential Customers
13468,1,72,13390.51,3,Champions
13469,653,1,82.4,0,At Risk
13470,99,2,165.0,0,At Risk
13471,1,4,2531.58,2,Potential Customers
13472,463,2,592.24,0,At Risk
13473,60,8,2657.7599999999998,1,Loyal Customers
13474,236,3,663.79,1,Loyal Customers
13475,191,4,1431.78,1,Loyal Customers
13476,178,5,2061.4700000000003,1,Loyal Customers
13477,37,11,2834.17,3,Champions
13478,469,5,2215.78,1,Loyal Customers
13479,200,4,851.37,1,Loyal Customers
13480,416,2,627.82,0,At Risk
13481,45,11,3830.84,3,Champions
13482,232,2,336.09,0,At Risk
13483,65,1,140.34,0,At Risk
13484,241,3,790.72,1,Loyal Customers
13485,233,11,3019.2200000000003,1,Loyal Customers
13486,78,3,1122.41,1,Loyal Customers
13487,57,5,846.87,1,Loyal Customers
13488,17,23,15587.88,3,Champions
13489,105,4,449.52,1,Loyal Customers
13490,654,1,154.25,0,At Risk
13491,51,27,4566.56,3,Champions
13492,136,3,1269.84,1,Loyal Customers
13493,275,2,618.63,0,At Risk
13494,311,1,316.26000000000005,0,At Risk
13495,7,10,5374.26,3,Champions
13496,10,2,653.33,2,Potential Customers
13497,282,6,1320.33,1,Loyal Customers
13498,730,1,327.38,0,At Risk
13499,17,5,1159.11,2,Potential Customers
13500,23,4,1466.3,2,Potential Customers
13501,288,3,2885.11,1,Loyal Customers
13502,16,5,780.5,2,Potential Customers
13503,71,6,1905.39,1,Loyal Customers
13504,64,1,295.93,0,At Risk
13505,72,4,4393.63,1,Loyal Customers
13506,316,5,1639.2,1,Loyal Customers
13507,3,4,2479.16,2,Potential Customers
13508,243,2,287.05,0,At Risk
13509,8,8,1114.72,2,Potential Customers
13510,1,11,4558.29,3,Champions
13511,676,1,282.76,0,At Risk
13512,260,4,713.39,1,Loyal Customers
13513,126,3,824.59,1,Loyal Customers
13514,73,4,815.9000000000001,1,Loyal Customers
13515,72,6,1265.82,1,Loyal Customers
13516,21,4,1685.26,2,Potential Customers
13517,59,3,2128.42,1,Loyal Customers
13518,85,1,659.4399999999999,0,At Risk
13519,78,2,343.21,0,At Risk
13520,58,11,6909.4,3,Champions
13521,1,3,1093.65,2,Potential Customers
13522,30,1,125.80000000000001,2,Potential Customers
13523,33,6,5101.52,3,Champions
13524,40,5,680.1800000000001,2,Potential Customers
13525,14,2,628.78,2,Potential Customers
13526,738,2,1182.0,0,At Risk
13527,33,12,4683.74,3,Champions
13529,78,2,307.76,0,At Risk
13530,634,1,402.97999999999996,0,At Risk
13531,205,6,1738.52,1,Loyal Customers
13532,33,1,210.31,2,Potential Customers
13533,182,3,270.79,0,At Risk
13534,2,35,7720.9,3,Champions
13535,402,1,89.5,0,At Risk
13536,1,7,3448.29,3,Champions
13537,425,2,717.85,0,At Risk
13538,43,12,3112.73,3,Champions
13539,85,7,1569.3600000000001,1,Loyal Customers
13540,467,3,632.39,0,At Risk
13541,427,2,785.25,0,At Risk
13542,376,17,4006.17,1,Loyal Customers
13543,634,2,1439.6100000000001,1,Loyal Customers
13544,39,6,829.0,2,Potential Customers
13545,390,2,374.64,0,At Risk
13546,12,5,1092.14,2,Potential Customers
13547,408,1,175.53,0,At Risk
13548,96,3,908.99,1,Loyal Customers
13549,25,8,1005.8,2,Potential Customers
13550,383,1,349.51,0,At Risk
13551,319,2,244.2,0,At Risk
13552,66,22,6978.92,3,Champions
13553,674,1,517.8,0,At Risk
13554,380,7,1638.28,1,Loyal Customers
13555,73,13,8999.19,3,Champions
13556,429,2,200.82,0,At Risk
13557,28,13,3032.26,3,Champions
13558,5,4,605.06,2,Potential Customers
13559,512,2,990.0,0,At Risk
13560,7,1,174.37,2,Potential Customers
13561,215,11,1820.72,1,Loyal Customers
13562,81,8,4838.18,1,Loyal Customers
13563,84,2,777.53,2,Potential Customers
13564,144,37,17249.55,3,Champions
13565,19,3,414.8,2,Potential Customers
13566,40,5,1708.1200000000001,1,Loyal Customers
13567,428,4,1083.69,1,Loyal Customers
13568,173,1,192.85,0,At Risk
13569,17,4,893.78,2,Potential Customers
13570,243,1,239.49,0,At Risk
13571,12,26,4546.54,3,Champions
13572,205,1,1384.25,0,At Risk
13573,50,6,916.47,1,Loyal Customers
13574,411,1,421.25,0,At Risk
13575,23,5,732.0699999999999,2,Potential Customers
13576,10,28,11551.74,3,Champions
13577,25,11,3489.28,3,Champions
13578,409,1,147.66,0,At Risk
13579,14,5,1539.04,2,Potential Customers
13580,406,1,107.75,0,At Risk
13581,309,2,280.53000000000003,0,At Risk
13582,389,2,241.68,0,At Risk
13583,155,2,1445.031,1,Loyal Customers
13584,306,3,392.45,0,At Risk
13585,530,3,684.54,0,At Risk
13586,541,1,131.53,0,At Risk
13587,63,4,1673.5,1,Loyal Customers
13588,15,9,2478.95,3,Champions
13589,14,6,1120.74,2,Potential Customers
13590,11,18,6349.59,3,Champions
13591,64,7,2093.94,1,Loyal Customers
13592,35,4,247.95999999999998,2,Potential Customers
13593,108,14,5523.6900000000005,3,Champions
13594,52,2,533.32,2,Potential Customers
13595,516,3,818.22,1,Loyal Customers
13596,5,2,697.04,2,Potential Customers
13597,400,2,396.71,0,At Risk
13598,47,5,789.59,2,Potential Customers
13599,1,33,10167.630000000001,3,Champions
13600,312,2,518.42,0,At Risk
13601,45,4,1185.14,2,Potential Customers
13602,64,4,1025.17,1,Loyal Customers
13603,26,1,164.34,2,Potential Customers
13604,658,1,717.62,0,At Risk
13605,387,2,522.67,0,At Risk
13606,29,3,280.53999999999996,2,Potential Customers
13607,40,2,1078.31,2,Potential Customers
13608,540,1,236.2,0,At Risk
13609,593,1,167.35,0,At Risk
13610,12,14,2175.88,3,Champions
13611,89,10,3319.53,1,Loyal Customers
13612,632,1,818.29,0,At Risk
13613,452,5,1039.8500000000001,1,Loyal Customers
13614,24,6,2359.19,1,Loyal Customers
13615,318,8,6272.53,1,Loyal Customers
13616,568,2,288.1,0,At Risk
13617,40,8,1278.75,1,Loyal Customers
13618,173,1,177.34,0,At Risk
13619,544,2,231.69,0,At Risk
13620,528,1,112.34,0,At Risk
13621,116,1,213.85,0,At Risk
13622,696,1,658.95,0,At Risk
13623,30,10,2566.49,3,Champions
13624,388,1,462.08,0,At Risk
13625,596,1,301.26,0,At Risk
13626,252,2,707.04,0,At Risk
13627,59,7,2245.9,1,Loyal Customers
13628,676,1,310.14,0,At Risk
13629,23,19,13370.86,3,Champions
13630,5,7,2031.78,3,Champions
13631,99,11,3070.42,1,Loyal Customers
13632,24,8,3648.15,3,Champions
13634,33,16,5073.47,3,Champions
13635,67,4,2999.16,1,Loyal Customers
13636,36,5,949.12,2,Potential Customers
13637,52,3,810.5,2,Potential Customers
13638,15,1,122.64,2,Potential Customers
13639,74,2,1346.27,1,Loyal Customers
13640,611,1,405.0,0,At Risk
13641,640,5,1016.47,1,Loyal Customers
13642,215,4,514.72,1,Loyal Customers
13643,31,10,2156.77,3,Champions
13644,16,4,2624.26,2,Potential Customers
13645,120,1,252.1,0,At Risk
13646,399,2,326.25,0,At Risk
13647,9,8,3071.68,3,Champions
13648,400,8,1764.02,1,Loyal Customers
